qtd_filhos,idade,tempo_emprego,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents,possui_fone_comercial_1,possui_fone_1,possui_email_1
0,23.326027397260276,0.7671232876712328,1.0,False,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,61.221917808219175,-1000.6657534246576,2.0,False,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,65.43835616438356,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0,65.43835616438356,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0,65.43835616438356,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0,56.11232876712329,11.189041095890412,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,56.11232876712329,11.189041095890412,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,47.802739726027404,3.1835616438356165,2.0,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,58.049315068493144,15.93972602739726,2.0,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,58.049315068493144,15.93972602739726,2.0,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,28.46575342465753,2.767123287671233,3.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,48.863013698630134,12.775342465753427,2.0,False,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1,33.81917808219178,3.4356164383561643,3.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,27.583561643835612,0.6,2.0,True,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,31.495890410958904,3.684931506849315,3.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,62.926027397260285,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0,37.17808219178081,9.934246575342463,2.0,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,26.78904109589041,2.347945205479452,2.0,True,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,26.78904109589041,2.347945205479452,2.0,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,26.78904109589041,2.347945205479452,2.0,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,27.4,7.019178082191781,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,27.4,7.019178082191781,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,52.602739726027394,15.443835616438355,2.0,False,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,32.83561643835616,0.9287671232876712,4.0,False,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,62.884931506849306,-1000.6657534246576,2.0,False,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,62.884931506849306,-1000.6657534246576,2.0,False,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,62.884931506849306,-1000.6657534246576,2.0,False,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,62.884931506849306,-1000.6657534246576,2.0,False,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,50.72054794520548,1.180821917808219,1.0,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,34.983561643835614,11.271232876712327,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,34.983561643835614,11.271232876712327,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,26.358904109589037,4.846575342465753,1.0,False,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,26.358904109589037,4.846575342465753,1.0,False,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,38.11232876712329,8.934246575342465,1.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,55.317808219178076,16.273972602739725,2.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,32.04657534246575,1.6821917808219178,4.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,32.04657534246575,1.6821917808219178,4.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,33.70958904109589,2.347945205479452,2.0,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,28.101369863013698,1.4328767123287671,3.0,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,28.101369863013698,1.4328767123287671,3.0,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,59.545205479452065,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,59.545205479452065,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,59.545205479452065,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,53.94520547945206,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,35.942465753424656,7.353424657534248,3.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2,37.49041095890411,10.353424657534246,4.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,48.884931506849306,9.186301369863012,3.0,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,48.884931506849306,9.186301369863012,3.0,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,48.884931506849306,9.186301369863012,3.0,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,48.884931506849306,9.186301369863012,3.0,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,42.44931506849315,9.019178082191779,2.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,42.44931506849315,9.019178082191779,2.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,42.44931506849315,9.019178082191779,2.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3,41.605479452054794,8.520547945205479,5.0,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,30.257534246575347,6.934246575342466,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,31.90410958904109,13.852054794520548,4.0,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2,31.90410958904109,13.852054794520548,4.0,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2,31.90410958904109,13.852054794520548,4.0,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2,31.90410958904109,13.852054794520548,4.0,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2,31.90410958904109,13.852054794520548,4.0,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2,41.45205479452054,14.854794520547946,4.0,False,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1,37.21643835616438,1.9287671232876715,3.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,37.21643835616438,1.9287671232876715,3.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,44.90684931506849,5.5178082191780815,3.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,44.90684931506849,5.5178082191780815,3.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,44.90684931506849,5.5178082191780815,3.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,44.90684931506849,5.5178082191780815,3.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,44.90684931506849,5.5178082191780815,3.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,44.90684931506849,5.5178082191780815,3.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,44.90684931506849,5.5178082191780815,3.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,44.90684931506849,5.5178082191780815,3.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,44.90684931506849,5.5178082191780815,3.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2,35.07123287671233,11.936986301369865,4.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,35.07123287671233,11.936986301369865,4.0,True,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,35.07123287671233,11.936986301369865,4.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,39.454794520547935,2.682191780821918,3.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,35.92602739726028,12.936986301369865,1.0,False,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
0,58.45753424657535,3.7698630136986298,1.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
0,44.49589041095891,24.279452054794522,1.0,False,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
0,35.95342465753425,14.356164383561644,2.0,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,35.95342465753425,14.356164383561644,2.0,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,35.95342465753425,14.356164383561644,2.0,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,35.95342465753425,14.356164383561644,2.0,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,30.117808219178084,2.6,2.0,False,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,30.117808219178084,2.6,2.0,False,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,37.64109589041096,7.934246575342466,2.0,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,38.673972602739724,16.526027397260275,3.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,58.528767123287665,-1000.6657534246576,2.0,True,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0,58.528767123287665,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0,58.528767123287665,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0,58.528767123287665,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0,46.835616438356155,17.19178082191781,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,46.835616438356155,17.19178082191781,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,36.07123287671233,8.186301369863013,4.0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
2,36.07123287671233,8.186301369863013,4.0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
2,36.07123287671233,8.186301369863013,4.0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
2,36.07123287671233,8.186301369863013,4.0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
2,36.07123287671233,8.186301369863013,4.0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
2,36.07123287671233,8.186301369863013,4.0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
2,36.07123287671233,8.186301369863013,4.0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
2,36.07123287671233,8.186301369863013,4.0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
2,36.07123287671233,8.186301369863013,4.0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
2,36.07123287671233,8.186301369863013,4.0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
2,36.07123287671233,8.186301369863013,4.0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
0,49.85753424657535,5.769863013698631,2.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,49.85753424657535,5.769863013698631,2.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,36.76164383561644,3.8465753424657536,1.0,False,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
0,51.794520547945204,29.115068493150684,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,50.98356164383562,7.520547945205481,1.0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,56.26301369863014,6.684931506849315,1.0,False,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
1,26.745205479452054,3.3506849315068483,3.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
7,37.88219178082193,4.5178082191780815,9.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
7,37.88219178082193,4.5178082191780815,9.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
2,39.47123287671233,4.435616438356164,3.0,False,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,29.246575342465754,3.5178082191780824,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,29.246575342465754,3.5178082191780824,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,29.246575342465754,3.5178082191780824,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,29.246575342465754,3.5178082191780824,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,29.246575342465754,3.5178082191780824,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,29.246575342465754,3.5178082191780824,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,29.246575342465754,3.5178082191780824,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,56.15068493150685,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,56.15068493150685,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,56.15068493150685,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,56.15068493150685,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,56.15068493150685,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,31.34246575342466,12.775342465753427,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,31.34246575342466,12.775342465753427,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,46.9972602739726,4.5178082191780815,2.0,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,31.136986301369863,7.520547945205481,2.0,False,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,31.136986301369863,7.520547945205481,2.0,False,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,31.136986301369863,7.520547945205481,2.0,False,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,33.73150684931507,3.8465753424657536,2.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,33.73150684931507,3.8465753424657536,2.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,33.73150684931507,3.8465753424657536,2.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,54.832876712328776,0.6821917808219178,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,54.832876712328776,0.6821917808219178,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
2,33.09315068493151,5.435616438356163,4.0,False,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,33.09315068493151,5.435616438356163,4.0,False,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,33.09315068493151,5.435616438356163,4.0,False,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,33.09315068493151,5.435616438356163,4.0,False,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,33.09315068493151,5.435616438356163,4.0,False,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,56.90684931506849,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,56.90684931506849,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,35.14794520547945,2.095890410958904,3.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
1,44.213698630136996,1.180821917808219,3.0,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3,37.564383561643844,4.5178082191780815,5.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3,37.564383561643844,4.5178082191780815,5.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,27.616438356164387,2.0136986301369864,3.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1,27.616438356164387,2.0136986301369864,3.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1,27.616438356164387,2.0136986301369864,3.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1,34.594520547945216,3.8465753424657536,3.0,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1,27.339726027397266,5.769863013698631,3.0,False,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2,49.717808219178075,3.016438356164384,4.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2,49.717808219178075,3.016438356164384,4.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2,49.717808219178075,3.016438356164384,4.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2,49.717808219178075,3.016438356164384,4.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2,49.717808219178075,3.016438356164384,4.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2,49.717808219178075,3.016438356164384,4.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,47.63287671232878,2.432876712328768,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,47.63287671232878,2.432876712328768,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,47.63287671232878,2.432876712328768,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,47.63287671232878,2.432876712328768,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,47.63287671232878,2.432876712328768,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,29.87945205479452,4.435616438356164,2.0,False,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,29.87945205479452,4.435616438356164,2.0,False,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,29.87945205479452,4.435616438356164,2.0,False,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,40.586301369863016,1.347945205479452,2.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,40.586301369863016,1.347945205479452,2.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,51.85205479452055,31.78904109589041,1.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0,36.8054794520548,6.769863013698631,2.0,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2,34.10410958904109,1.263013698630137,4.0,False,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,60.794520547945204,1.4328767123287671,2.0,False,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,60.794520547945204,1.4328767123287671,2.0,False,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,43.14794520547945,17.443835616438356,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
1,43.14794520547945,17.443835616438356,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
1,43.14794520547945,17.443835616438356,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
1,43.14794520547945,17.443835616438356,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
0,49.67671232876712,2.8465753424657536,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,50.64109589041096,10.772602739726029,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,50.63287671232878,4.931506849315068,1.0,False,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0,46.16164383561644,7.934246575342466,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,46.16164383561644,7.934246575342466,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,46.16164383561644,7.934246575342466,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,46.16164383561644,7.934246575342466,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,29.660273972602734,2.6,2.0,False,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,51.0958904109589,5.183561643835616,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,51.0958904109589,5.183561643835616,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,35.75890410958904,4.76986301369863,2.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,33.47123287671233,6.435616438356163,3.0,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,33.47123287671233,6.435616438356163,3.0,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,33.47123287671233,6.435616438356163,3.0,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,33.47123287671233,6.435616438356163,3.0,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,33.47123287671233,6.435616438356163,3.0,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
